Actual Arrival Time,Flight Id,Destination,Pax,Origin
2024-03-15 10:41:00,JZA0553,162,94,Security
2024-03-15 11:12:00,ACA0801,179,393,Security
2024-03-15 11:34:00,JZA0543,166B,99,Security
2024-03-15 11:46:00,UAL3555,160,101,Security
2024-03-15 12:33:00,JZA0877,164A,101,Security
2024-03-15 13:01:00,JZA0922,168,58,Security
2024-03-15 13:14:00,JZA0695,164B,98,Security
2024-03-15 13:38:00,ACA0841,170,335,Security
2024-03-15 13:45:00,UAL3400,160,90,Security
2024-03-15 13:45:00,UAL3576,162,93,Security
2024-03-15 13:59:00,JZA0989,164A,101,Security
2024-03-15 14:09:00,ACA1087,176,393,Security
2024-03-15 14:19:00,UAL4734,166B,95,Security
2024-03-15 14:23:00,ACA0887,177,331,Security
2024-03-15 14:36:00,ACA1201,169,337,Security
2024-03-15 14:43:00,LRC0626,172,232,Security
2024-03-15 14:52:00,ACA0809,161,384,Security
2024-03-15 15:05:00,ROU1811,174,179,Security
2024-03-15 15:11:00,ACA0941,179,230,Security
2024-03-15 15:13:00,ROU1665,181,226,Security
2024-03-15 15:17:00,JZA0732,164B,89,Security
2024-03-15 15:22:00,ACA0811,165,386,Security
2024-03-15 15:22:00,JZA0991,160,101,Security
2024-03-15 15:31:00,ACA0873,173,388,Security
2024-03-15 15:41:00,ACA0956,171,333,Security
2024-03-15 15:53:00,ROU1741,180,259,Security
2024-03-15 15:57:00,UAL5453,162,98,Security
2024-03-15 16:16:00,ACA0855,176,397,Security
2024-03-15 16:40:00,ACA0853,161,394,Security
2024-03-15 16:41:00,DLH0470,178,388,Security
2024-03-15 16:54:00,JZA0993,164B,101,Security
2024-03-15 17:00:00,ACA0829,169,371,Security
2024-03-15 17:05:00,ACA1323,168,224,Security
2024-03-15 17:10:00,ACA0881,174,524,Security
2024-03-15 17:33:00,ACA0093,179,377,Security
2024-03-15 17:45:00,ACA0010,177,594,Security
2024-03-15 17:47:00,JZA0555,164A,97,Security
2024-03-15 17:59:00,JZA0935,160,101,Security
2024-03-15 18:03:00,JZA0881,162,95,Security
2024-03-15 18:07:00,ACA2191,173,529,Security
2024-03-15 18:09:00,ACA0002,175,529,Security
2024-03-15 18:13:00,UAL5462,166B,101,Security
2024-03-15 18:36:00,UAL3453,164A,79,Security
2024-03-15 18:39:00,ACA0990,181,179,Security
2024-03-15 18:56:00,ACA1288,165,394,Security
2024-03-15 19:00:00,ACA0935,180,394,Security
2024-03-15 19:01:00,ACA0788,171,337,Security
2024-03-15 19:13:00,ACA0062,169,390,Security
2024-03-15 19:27:00,THY0017,172,468,Security
2024-03-15 19:27:00,UAL3504,164B,90,Security
2024-03-15 19:40:00,ACA0837,178,474,Security
2024-03-15 19:40:00,ROU1734,168,200,Security
2024-03-15 20:03:00,ACA0983,179,372,Security
2024-03-15 20:07:00,JZA0995,164A,101,Security
2024-03-15 20:32:00,ACA0843,176,386,Security
2024-03-15 20:59:00,ROU1857,181,167,Security
2024-03-15 21:14:00,ACA0967,161,381,Security
2024-03-15 21:20:00,JZA0997,162,101,Security
2024-03-15 21:20:00,LOT0045,174,394,Security
2024-03-15 21:28:00,ACA1339,166,206,Security
2024-03-15 21:36:00,UAL3434,160,93,Security
2024-03-15 21:49:00,ACA0931,165,529,Security
2024-03-15 21:53:00,ROU1865,170,251,Security
2024-03-15 22:03:00,ACA0859,173,394,Security
2024-03-15 22:04:00,AVA0204,181,236,Security
2024-03-15 22:08:00,ACA0936,168,224,Security
2024-03-15 22:21:00,TAP0261,179,228,Security
2024-03-15 23:18:00,ACA0792,176,251,Security
2024-03-15 23:20:00,ACA1337,178,224,Security
2024-03-15 23:22:00,ACA1318,168,224,Security
2024-03-15 23:40:00,EVA0036,172,425,Security
2024-03-15 23:46:00,ACA2181,169,360,Security
2024-03-15 23:47:00,UAL3505,164A,95,Security
2024-03-15 23:59:00,ROU1917,174,221,Security
2024-03-16 00:11:00,ACA0095,175,344,Security
2024-03-16 00:28:00,ACA1091,165,390,Security
2024-03-16 00:42:00,ACA1205,171,359,Security
2024-03-16 00:44:00,UAL3525,164B,95,Security
2024-03-16 01:00:00,CMP0470,179,212,Security
2024-03-16 01:04:00,ACA1029,161,0,Security
2024-03-16 01:28:00,ROU1755,178,247,Security
2024-03-16 02:11:00,ROU1669,181,0,Security
2024-03-16 06:31:00,ACA0091,180,393,Security
2024-03-16 06:49:00,ACA0992,181,196,Security
2024-03-16 06:51:00,ACA0794,171,381,Security
2024-03-16 06:53:00,MSR0995,173,437,Security
2024-03-16 06:55:00,ACA0043,161,388,Security
2024-03-16 07:43:00,JZA0873,162,101,Security
2024-03-16 07:55:00,JZA0929,160,57,Security
2024-03-16 08:04:00,ACA0765,181,177,Security
2024-03-16 08:27:00,ACA1280,169,394,Security
2024-03-16 08:39:00,ACA0057,171,527,Security
2024-03-16 08:59:00,ETH0552,176,466,Security
2024-03-16 09:09:00,JZA0716,166B,56,Security
2024-03-16 09:21:00,UAE0241,173,647,Security
2024-03-16 09:30:00,UAL3522,160,75,Security
2024-03-16 09:44:00,AIC0187,177,434,Security
2024-03-16 09:45:00,UAL5450,162,90,Security
2024-03-16 10:30:00,ROU1621,161,250,Security
2024-03-16 10:54:00,JZA0553,168,97,Security
2024-03-16 10:59:00,ACA0801,180,393,Security
2024-03-16 11:00:00,ACA1199,163,180,Security
2024-03-16 11:08:00,ROU1663,172,234,Security
2024-03-16 11:11:00,ACA0592,170,172,Security
2024-03-16 11:35:00,JZA0543,162,98,Security
2024-03-16 12:36:00,JZA0877,164A,98,Security
2024-03-16 12:45:00,JZA0894,166B,41,Security
2024-03-16 12:59:00,JZA0987,164B,99,Security
2024-03-16 13:07:00,ACA0841,180,393,Security
2024-03-16 13:25:00,UAL3400,160,89,Security
2024-03-16 13:27:00,ACA2157,176,528,Security
2024-03-16 13:59:00,ACA0588,174,332,Security
2024-03-16 14:03:00,ACA1087,165,394,Security
2024-03-16 14:06:00,ACA1023,175,393,Security
2024-03-16 14:10:00,UAL4734,164A,89,Security
2024-03-16 14:14:00,ACA0887,170,337,Security
2024-03-16 14:26:00,JZA0695,166B,98,Security
2024-03-16 14:42:00,ACA0809,161,386,Security
2024-03-16 14:47:00,ACA1201,179,337,Security
2024-03-16 14:49:00,JZA0989,164B,101,Security
2024-03-16 15:02:00,LRC0626,172,238,Security
2024-03-16 15:09:00,ROU1819,168,167,Security
2024-03-16 15:14:00,ACA0873,169,388,Security
2024-03-16 15:19:00,ROU1811,173,258,Security
2024-03-16 15:29:00,ACA0825,180,396,Security
2024-03-16 15:31:00,JZA0732,162,77,Security
2024-03-16 15:32:00,ACA1358,177,157,Security
2024-03-16 15:40:00,TAP0257,181,224,Security
2024-03-16 15:42:00,JZA0991,160,101,Security
2024-03-16 15:44:00,ACA0837,171,528,Security
2024-03-16 15:52:00,ACA0855,176,463,Security
2024-03-16 16:12:00,ROU1665,178,220,Security
2024-03-16 16:24:00,ACA0853,170,393,Security
2024-03-16 16:29:00,ACA0891,175,529,Security
2024-03-16 16:32:00,UAL5453,164A,98,Security
2024-03-16 16:40:00,UAL3556,164B,93,Security
2024-03-16 16:48:00,ACA0540,166,181,Security
2024-03-16 17:01:00,DLH0470,177,392,Security
2024-03-16 17:03:00,JZA0993,162,98,Security
2024-03-16 17:22:00,ACA0881,173,529,Security
2024-03-16 17:26:00,ACA0931,178,527,Security
2024-03-16 17:45:00,JZA0555,160,95,Security
2024-03-16 17:54:00,JZA0924,164B,82,Security
2024-03-16 18:29:00,ACA0857,161,393,Security
2024-03-16 18:31:00,ACA0002,165,529,Security
2024-03-16 18:38:00,UAL6084,164A,86,Security
2024-03-16 18:52:00,ACA0990,181,185,Security
2024-03-16 18:53:00,ACA0506,166,169,Security
2024-03-16 18:58:00,ACA1323,168,228,Security
2024-03-16 19:00:00,ACA0983,176,335,Security
2024-03-16 19:18:00,ACA0062,170,393,Security
2024-03-16 19:19:00,ACA1288,173,339,Security
2024-03-16 19:22:00,ACA0788,171,394,Security
2024-03-16 19:45:00,ACA0936,168,224,Security
2024-03-16 19:47:00,UAL3504,164A,91,Security
2024-03-16 20:07:00,ACA1334,165,177,Security
2024-03-16 20:13:00,JZA0995,160,101,Security
2024-03-16 20:22:00,ACA0843,174,394,Security
2024-03-16 20:37:00,ACA0935,172,516,Security
2024-03-16 21:05:00,JZA0997,162,101,Security
2024-03-16 21:10:00,LOT0045,180,396,Security
2024-03-16 21:14:00,ROU1879,163,172,Security
2024-03-16 21:17:00,ACA0967,169,389,Security
2024-03-16 21:22:00,ACA0951,161,214,Security
2024-03-16 21:29:00,ROU1833,181,254,Security
2024-03-16 21:31:00,ACA0859,178,531,Security
2024-03-16 21:48:00,ROU1872,168,222,Security
2024-03-16 21:54:00,UAL3434,164A,85,Security
2024-03-16 22:09:00,ACA0946,166,220,Security
2024-03-16 22:10:00,AVA0204,176,238,Security
2024-03-16 22:11:00,EVA0036,175,422,Security
2024-03-16 22:23:00,ACA1327,163,200,Security
2024-03-16 22:58:00,ACA0792,161,251,Security
2024-03-16 23:26:00,UAL3525,162,98,Security
2024-03-16 23:34:00,ACA0956,170,332,Security
2024-03-16 23:41:00,ROU1659,163,243,Security
2024-03-16 23:47:00,UAL3505,166B,93,Security
2024-03-17 00:04:00,ACA1029,165,393,Security
2024-03-17 00:26:00,ACA1091,169,393,Security
2024-03-17 00:36:00,ACA1205,171,373,Security
2024-03-17 01:13:00,ACA0742,176,0,Security
2024-03-17 02:03:00,ROU1813,178,259,Security
2024-03-17 05:41:00,ACA0091,175,394,Security
2024-03-17 06:34:00,ACA0043,161,390,Security
2024-03-17 06:35:00,ACA0746,174,181,Security
2024-03-17 07:10:00,ACA0992,179,188,Security
2024-03-17 07:12:00,MSR0995,173,364,Security
2024-03-17 07:23:00,ACA0794,165,371,Security
2024-03-17 07:27:00,ACA1280,170,394,Security
2024-03-17 07:44:00,JZA0873,166B,99,Security
2024-03-17 07:56:00,JZA0541,162,98,Security
2024-03-17 07:59:00,JZA0929,164A,54,Security
2024-03-17 08:02:00,AIC0187,171,445,Security
2024-03-17 08:26:00,ACA0057,161,523,Security
2024-03-17 08:44:00,ETH0552,175,439,Security
2024-03-17 08:52:00,ROU1673,169,259,Security
2024-03-17 09:05:00,JZA0983,160,98,Security
2024-03-17 09:51:00,UAL5450,166B,87,Security
2024-03-17 09:56:00,UAE0241,173,646,Security
2024-03-17 10:02:00,UAL3522,164B,82,Security
2024-03-17 10:13:00,JZA0985,162,101,Security
2024-03-17 10:34:00,JZA0875,160,98,Security
2024-03-17 10:46:00,ACA0801,178,396,Security
2024-03-17 11:36:00,JZA0543,164B,101,Security
2024-03-17 11:37:00,UAL3555,166A,97,Security
2024-03-17 12:02:00,ACA0588,165,394,Security
2024-03-17 12:30:00,JZA0877,160,99,Security
2024-03-17 12:52:00,JZA0718,162,69,Security
2024-03-17 13:00:00,JZA0987,164A,98,Security
2024-03-17 13:03:00,ACA0841,180,394,Security
2024-03-17 13:21:00,JZA0695,164B,98,Security
2024-03-17 13:33:00,ACA1087,170,393,Security
2024-03-17 13:35:00,UAL3576,168,93,Security
2024-03-17 13:39:00,UAL3400,166A,89,Security
2024-03-17 13:58:00,JZA0989,160,101,Security
2024-03-17 14:17:00,ACA0887,161,335,Security
2024-03-17 14:26:00,UAL3523,166B,97,Security
2024-03-17 14:38:00,ACA1023,169,393,Security
2024-03-17 14:39:00,ACA0809,175,336,Security
2024-03-17 14:44:00,ACA0956,178,337,Security
2024-03-17 14:47:00,ACA0811,165,386,Security
2024-03-17 14:51:00,ACA1201,179,337,Security
2024-03-17 14:53:00,LRC0626,172,238,Security
2024-03-17 15:00:00,ROU1741,173,259,Security
2024-03-17 15:12:00,ROU1665,176,220,Security
2024-03-17 15:13:00,ACA0829,174,394,Security
2024-03-17 15:19:00,ACA0837,171,475,Security
2024-03-17 15:27:00,TAP0257,181,221,Security
2024-03-17 15:36:00,ACA0855,180,397,Security
2024-03-17 15:37:00,JZA0991,160,101,Security
2024-03-17 15:42:00,ACA0873,170,389,Security
2024-03-17 15:47:00,JZA0732,164B,82,Security
2024-03-17 15:58:00,ACA0095,175,376,Security
2024-03-17 16:20:00,ACA0853,179,393,Security
2024-03-17 16:22:00,ACA0969,168,177,Security
2024-03-17 16:24:00,ROU1811,177,259,Security
2024-03-17 16:34:00,ACA1361,166,181,Security
2024-03-17 16:41:00,DLH0470,173,388,Security
2024-03-17 16:54:00,ACA0881,176,529,Security
2024-03-17 16:55:00,UAL3556,164B,93,Security
2024-03-17 17:02:00,JZA0993,164A,101,Security
2024-03-17 17:13:00,ACA0093,170,384,Security
2024-03-17 17:41:00,ACA0931,175,524,Security
2024-03-17 17:50:00,ACA0002,172,529,Security
2024-03-17 17:56:00,JZA0924,162,75,Security
2024-03-17 18:13:00,ACA0983,165,337,Security
2024-03-17 18:22:00,ACA0857,177,529,Security
2024-03-17 18:37:00,ROU1831,168,177,Security
2024-03-17 18:38:00,JZA0881,164A,98,Security
2024-03-17 18:39:00,ACA0010,174,596,Security
2024-03-17 18:57:00,JZA0697,160,91,Security
2024-03-17 19:07:00,ACA0935,176,389,Security
2024-03-17 19:20:00,ACA1288,161,384,Security
2024-03-17 19:31:00,THY0017,171,470,Security
2024-03-17 19:36:00,UAL3504,164A,86,Security
2024-03-17 20:08:00,ACA0843,174,394,Security
2024-03-17 20:15:00,JZA0555,160,99,Security
2024-03-17 20:21:00,ACA0062,178,393,Security
2024-03-17 20:31:00,ACA0788,165,336,Security
2024-03-17 20:48:00,ROU1879,168,165,Security
2024-03-17 20:51:00,ROU2015,166,253,Security
2024-03-17 20:54:00,JZA0883,164B,101,Security
2024-03-17 21:13:00,JZA0997,162,101,Security
2024-03-17 21:19:00,ROU1827,161,242,Security
2024-03-17 21:20:00,LOT0045,175,384,Security
2024-03-17 21:35:00,UAL3434,164A,91,Security
2024-03-17 21:36:00,ACA0859,177,529,Security
2024-03-17 21:37:00,EVA0036,176,421,Security
2024-03-17 21:55:00,AVA0204,181,234,Security
2024-03-17 21:56:00,ACA1327,165,214,Security
2024-03-17 21:57:00,ACA1337,163,206,Security
2024-03-17 22:12:00,ACA0967,180,386,Security
2024-03-17 22:21:00,ACA0946,166,214,Security
2024-03-17 22:28:00,TAP0261,173,224,Security
2024-03-17 23:47:00,ROU1661,168,243,Security
2024-03-17 23:55:00,ACA0990,166,191,Security
2024-03-18 00:01:00,UAL3525,160,101,Security
2024-03-18 00:52:00,ACA0742,175,224,Security
2024-03-18 00:53:00,CMP0470,181,212,Security
2024-03-18 01:00:00,ACA1091,165,0,Security
2024-03-18 01:23:00,ROU1710,180,0,Security
2024-03-18 01:33:00,ACA1029,169,0,Security
2024-03-18 01:46:00,ROU1755,172,253,Security
2024-03-18 02:39:00,ROU1813,178,257,Security
2024-03-18 02:43:00,ACA1205,170,0,Security
2024-03-18 05:32:00,ACA0091,176,385,Security
2024-03-18 06:16:00,ACA0043,161,396,Security
2024-03-18 06:38:00,ACA0992,180,202,Security
2024-03-18 06:42:00,MSR0995,173,369,Security
2024-03-18 07:34:00,ACA0794,176,396,Security
2024-03-18 07:35:00,JZA0873,164A,101,Security
2024-03-18 07:50:00,UAL1164,163,214,Security
2024-03-18 07:56:00,JZA0541,162,101,Security
2024-03-18 08:01:00,ACA0057,175,517,Security
2024-03-18 08:04:00,AIC0187,171,442,Security
2024-03-18 08:08:00,JZA0781,160,61,Security
2024-03-18 08:12:00,ACA0765,165,172,Security
2024-03-18 08:37:00,UAL3533,166B,91,Security
2024-03-18 08:56:00,JZA0983,160,101,Security
2024-03-18 09:09:00,ROU1671,161,258,Security
2024-03-18 09:40:00,UAE0241,173,635,Security
2024-03-18 09:49:00,ACA1280,179,324,Security
2024-03-18 10:16:00,ROU1621,163,259,Security
2024-03-18 10:25:00,JZA0985,160,101,Security
2024-03-18 10:34:00,JZA0875,166B,99,Security
2024-03-18 10:47:00,ACA0801,177,394,Security
2024-03-18 10:52:00,ACA1199,161,176,Security
2024-03-18 11:00:00,JZA0553,164B,94,Security
2024-03-18 11:22:00,UAL5450,162,94,Security
2024-03-18 11:44:00,JZA0922,164A,86,Security
2024-03-18 12:22:00,JZA0617,168,85,Security
2024-03-18 12:23:00,JZA0877,162,95,Security
2024-03-18 12:30:00,ACA0588,176,393,Security
2024-03-18 12:49:00,JZA0987,166B,101,Security
2024-03-18 13:03:00,ACA1104,161,175,Security
2024-03-18 13:21:00,ACA0841,179,393,Security
2024-03-18 13:30:00,UAL3400,164B,90,Security
2024-03-18 13:46:00,UAL3576,160,82,Security
2024-03-18 13:56:00,ACA1087,178,396,Security
2024-03-18 14:08:00,ACA1023,165,392,Security
2024-03-18 14:18:00,ACA0887,177,324,Security
2024-03-18 14:23:00,UAL3523,166B,99,Security
2024-03-18 14:39:00,ACA0809,176,394,Security
2024-03-18 14:42:00,UAL4734,162,86,Security
2024-03-18 14:45:00,ACA1201,161,337,Security
2024-03-18 14:47:00,ACA0956,170,333,Security
2024-03-18 14:47:00,LRC0626,172,238,Security
2024-03-18 14:58:00,ROU1819,181,172,Security
2024-03-18 15:09:00,ACA0873,171,386,Security
2024-03-18 15:14:00,ROU1665,174,222,Security
2024-03-18 15:26:00,JZA0991,164B,101,Security
2024-03-18 15:36:00,ACA0811,169,388,Security
2024-03-18 15:41:00,JZA0732,164A,77,Security
2024-03-18 15:42:00,ROU1811,173,258,Security
2024-03-18 15:45:00,ACA0855,180,396,Security
2024-03-18 15:45:00,ACA0941,168,241,Security
2024-03-18 15:48:00,ACA0837,175,521,Security
2024-03-18 16:14:00,UAL5453,162,91,Security
2024-03-18 16:19:00,ACA0596,181,155,Security
2024-03-18 16:30:00,ACA0853,178,394,Security
2024-03-18 16:34:00,ACA0891,171,532,Security
2024-03-18 16:35:00,UAL3556,166B,86,Security
2024-03-18 16:44:00,DLH0470,179,390,Security
2024-03-18 16:49:00,ACA0825,161,396,Security
2024-03-18 17:08:00,ACA1323,168,195,Security
2024-03-18 17:10:00,JZA0993,160,99,Security
2024-03-18 17:25:00,ACA0931,172,529,Security
2024-03-18 17:51:00,ACA0881,174,529,Security
2024-03-18 17:59:00,JZA0881,164A,98,Security
2024-03-18 18:00:00,JZA0924,162,69,Security
2024-03-18 18:11:00,JZA0545,166B,101,Security
2024-03-18 18:40:00,UAL5462,160,99,Security
2024-03-18 18:49:00,ACA0935,165,380,Security
2024-03-18 18:51:00,ACA0857,171,524,Security
2024-03-18 18:58:00,ACA0990,181,185,Security
2024-03-18 19:16:00,JZA0722,162,60,Security
2024-03-18 19:25:00,ACA0062,170,393,Security
2024-03-18 19:27:00,THY0017,173,468,Security
2024-03-18 19:28:00,UAL3504,164B,78,Security
2024-03-18 19:30:00,ACA0788,178,337,Security
2024-03-18 20:05:00,ACA0936,161,224,Security
2024-03-18 20:18:00,ACA0843,179,393,Security
2024-03-18 20:44:00,ACA1288,176,371,Security
2024-03-18 21:03:00,LOT0045,178,390,Security
2024-03-18 21:04:00,JZA0997,164A,101,Security
2024-03-18 21:10:00,ACA0967,172,386,Security
2024-03-18 21:12:00,ROU1879,163,180,Security
2024-03-18 21:17:00,ACA0983,165,324,Security
2024-03-18 21:33:00,UAL3434,160,93,Security
2024-03-18 21:39:00,ROU1833,161,229,Security
2024-03-18 21:48:00,ACA0859,177,528,Security
2024-03-18 21:49:00,EVA0036,174,417,Security
2024-03-18 22:00:00,ROU1827,166,238,Security
2024-03-18 22:05:00,AVA0204,173,220,Security
2024-03-18 22:24:00,TAP0261,168,222,Security
2024-03-18 22:42:00,ACA0002,175,528,Security
2024-03-18 22:45:00,ACA1337,181,202,Security
2024-03-18 23:47:00,UAL3505,166B,98,Security
2024-03-18 23:49:00,UAL3525,162,99,Security
2024-03-19 00:01:00,ACA1205,170,332,Security
2024-03-19 00:24:00,ACA1029,171,385,Security
2024-03-19 00:26:00,ACA1091,165,394,Security
2024-03-19 00:39:00,ACA0792,179,246,Security
2024-03-19 01:13:00,CMP0470,180,212,Security
2024-03-19 01:25:00,ROU1669,168,0,Security
2024-03-19 01:41:00,ROU1813,178,254,Security
2024-03-19 05:36:00,ACA0091,161,394,Security
2024-03-19 06:30:00,ACA0043,174,397,Security
2024-03-19 06:47:00,ACA1280,175,335,Security
2024-03-19 07:00:00,ACA0794,177,382,Security
2024-03-19 07:08:00,ACA0992,178,204,Security
2024-03-19 07:10:00,MSR0995,173,425,Security
2024-03-19 07:39:00,JZA0873,164B,98,Security
2024-03-19 08:12:00,ACA0057,171,528,Security
2024-03-19 08:17:00,JZA0541,160,99,Security
2024-03-19 08:28:00,AIC0187,176,449,Security
2024-03-19 08:57:00,ETH0552,174,450,Security
2024-03-19 09:50:00,UAE0241,173,646,Security
2024-03-19 10:08:00,UAL5450,160,99,Security
2024-03-19 10:37:00,ROU1663,161,245,Security
2024-03-19 10:42:00,JZA0875,166A,98,Security
2024-03-19 11:05:00,ACA0801,177,393,Security
2024-03-19 11:10:00,JZA0948,164A,29,Security
2024-03-19 11:13:00,ACA1199,163,171,Security
2024-03-19 11:48:00,JZA0543,160,97,Security
2024-03-19 12:14:00,UAL3555,162,101,Security
2024-03-19 12:59:00,JZA0987,166A,97,Security
2024-03-19 13:08:00,JZA0695,164B,90,Security
2024-03-19 13:16:00,ACA0841,180,345,Security
2024-03-19 13:31:00,ACA1087,169,392,Security
2024-03-19 13:55:00,JZA0989,162,95,Security
2024-03-19 14:05:00,ROU1795,172,193,Security
2024-03-19 14:09:00,ACA1023,161,386,Security
2024-03-19 14:41:00,UAL4734,160,97,Security
2024-03-19 14:49:00,UAL3523,164A,87,Security
2024-03-19 14:59:00,LRC0626,176,236,Security
2024-03-19 15:01:00,ACA0956,177,316,Security
2024-03-19 15:07:00,ACA0829,175,384,Security
2024-03-19 15:09:00,ACA1358,178,118,Security
2024-03-19 15:15:00,ACA1201,170,331,Security
2024-03-19 15:25:00,ROU1811,179,249,Security
2024-03-19 15:26:00,ACA0873,165,378,Security
2024-03-19 15:37:00,JZA0991,166B,91,Security
2024-03-19 15:46:00,ACA0855,174,386,Security
2024-03-19 15:58:00,ACA0837,173,531,Security
2024-03-19 16:13:00,ACA0809,161,373,Security
2024-03-19 16:15:00,TAP0257,181,213,Security
2024-03-19 16:18:00,UAL5453,160,101,Security
2024-03-19 16:30:00,UAL3556,164A,90,Security
2024-03-19 16:47:00,ACA0853,169,393,Security
2024-03-19 16:52:00,DLH0470,171,390,Security
2024-03-19 16:53:00,ACA0891,178,520,Security
2024-03-19 17:03:00,ACA0881,172,528,Security
2024-03-19 17:29:00,ACA0093,176,365,Security
2024-03-19 17:35:00,JZA0555,166B,101,Security
2024-03-19 17:35:00,UAL3622,162,93,Security
2024-03-19 17:52:00,ACA1323,168,165,Security
2024-03-19 18:04:00,JZA0545,164A,98,Security
2024-03-19 18:10:00,ACA0983,174,316,Security
2024-03-19 18:16:00,ACA1288,165,382,Security
2024-03-19 18:23:00,UAL5462,160,101,Security
2024-03-19 18:31:00,UAL3453,164B,81,Security
2024-03-19 18:36:00,ACA0002,175,523,Security
2024-03-19 18:58:00,ROU1659,168,242,Security
2024-03-19 19:00:00,ACA0931,176,511,Security
2024-03-19 19:00:00,JZA0748,166B,58,Security
2024-03-19 19:01:00,ACA0857,179,513,Security
2024-03-19 19:08:00,THY0017,172,308,Security
2024-03-19 19:11:00,JZA0722,162,49,Security
2024-03-19 19:14:00,ACA0990,181,180,Security
2024-03-19 19:24:00,ACA0062,170,392,Security
2024-03-19 19:25:00,ACA0788,171,335,Security
2024-03-19 19:35:00,ACA0935,174,364,Security
2024-03-19 20:07:00,ACA1286,163,205,Security
2024-03-19 20:16:00,UAL3504,164B,93,Security
2024-03-19 21:02:00,ROU1833,165,232,Security
2024-03-19 21:03:00,ACA0843,180,372,Security
2024-03-19 21:04:00,ACA0967,169,356,Security
2024-03-19 21:09:00,ROU1879,167,138,Security
2024-03-19 21:20:00,JZA0997,162,101,Security
2024-03-19 21:20:00,LOT0045,175,396,Security
2024-03-19 21:23:00,ACA1032,161,99,Security
2024-03-19 21:25:00,ROU1771,181,230,Security
2024-03-19 21:29:00,UAL3434,160,86,Security
2024-03-19 21:32:00,EVA0036,179,425,Security
2024-03-19 21:43:00,ACA0859,178,524,Security
2024-03-19 22:08:00,AVA0204,172,234,Security
2024-03-19 22:22:00,ACA1339,168,224,Security
2024-03-19 23:19:00,ACA0792,179,251,Security
